DLsv,DLcv,DRcv,DRsv
55,61,26,23
26,29,60,56
85,88,1,4
52,56,100,94
83,89,67,61
25,29,129,125
69,72,86,82
14,16,142,139
47,50,135,131
27,30,37,35
11,11,170,166
24,27,100,96
26,29,74,71
92,96,79,75
5,5,170,167
45,49,125,121
15,16,160,157
6,7,132,128
20,24,115,111
92,96,43,40
84,88,29,26
102,106,13,11
4,5,87,85
22,23,69,65
64,68,24,21
39,41,41,37
35,38,116,113
12,13,141,138
136,140,14,13
27,30,137,133
5,5,97,94
49,53,178,174
92,96,135,131
89,92,139,135
7,8,223,219
114,118,31,27
12,14,192,188
35,38,168,164
82,86,83,79
137,141,28,25
58,61,108,105
85,89,111,107
116,120,80,77
148,152,48,44
46,49,151,147
179,183,17,15
10,12,214,210
143,147,79,75
34,36,80,77
4,4,165,161
23,25,65,61
41,45,197,193
138,142,100,97
60,63,50,46
4,5,153,149
52,54,10,8
53,55,63,60
5,5,112,109
20,23,176,170
29,30,171,167
111,115,86,82
173,177,24,22
52,56,145,141
8,9,74,71
47,49,34,32
100,104,110,106
114,117,97,95
78,81,134,131
98,101,114,111
6,7,207,203
26,30,50,47
16,17,63,60
4,5,183,179
53,57,131,127
67,69,119,115
118,122,66,62
169,173,15,13
15,17,132,128
109,112,37,35
21,24,48,43
55,60,77,72
84,87,66,63
137,140,13,12
129,134,103,98
7,8,231,227
20,22,26,23
71,74,123,119
153,156,41,38
5,5,192,189
5,5,116,114
41,43,1,6
18,19,27,25
22,25,178,172
106,112,91,86
6,7,121,117
59,62,66,62
27,29,42,39
5,5,122,119
5,5,76,72
55,59,22,21
16,18,101,97
4,5,145,141
75,79,71,68
12,14,62,58
67,70,124,120
139,143,51,47
12,14,64,60
16,18,177,173
171,175,20,18
190,193,3,2
34,38,34,31
60,65,98,92
48,52,77,73
113,116,13,12
28,30,74,69
48,52,137,131
8,10,55,52
24,28,147,143
3,4,171,167
9,10,94,90
4,5,136,132
79,83,58,55
53,56,85,81
89,93,48,45
16,18,77,73
4,5,126,122
9,10,108,104
74,78,40,36
101,105,13,12
47,50,18,15
7,8,60,58
9,10,152,148
33,37,125,121
105,109,53,49
62,66,53,50
8,10,77,73
16,18,80,77
3,3,117,115
108,111,8,7
8,10,91,87
66,70,31,30
16,18,135,131
71,76,59,53
50,53,85,83
64,67,86,82
5,5,148,144
5,5,106,103
93,96,77,73
63,68,46,41
4,4,99,95
94,97,5,5
97,101,78,74
18,20,163,159
93,95,89,86
39,41,72,69
37,40,31,29
6,7,278,274
42,46,239,235
92,95,191,188
21,24,261,257
227,231,54,51
4,5,71,68
40,43,33,31
77,81,23,20
138,142,10,9
143,147,5,4
17,20,148,144
119,123,45,42
66,70,98,94
68,72,54,50
105,109,17,16
110,114,12,11
17,20,136,132
111,115,41,38
52,55,101,97
133,137,93,90
82,85,145,142
11,12,120,116
18,20,83,80
4,5,224,220
172,176,53,50
43,46,107,104
144,147,6,6
5,5,93,91
8,9,157,153
78,82,84,80
56,60,106,102
133,137,29,26
37,39,127,124
8,9,148,144
79,83,74,71
144,147,10,9
52,56,110,106
38,40,126,123
8,9,138,134
72,76,71,67
44,47,122,118
117,121,48,46
5,5,164,161
4,5,114,111
5,5,154,150
60,63,105,101
104,107,62,59
59,62,95,91
104,108,49,46
6,7,211,207
198,202,16,13
35,38,70,67
49,52,33,31
70,72,14,13
10,11,74,71
17,18,114,110
4,5,58,54
60,64,91,87
84,87,68,65
41,47,21,18
111,115,44,42
60,63,96,92
68,72,62,60
109,112,5,3
5,5,71,68
39,44,148,143
123,127,67,64
4,5,68,64
16,18,82,78
12,14,176,172
122,126,64,60
12,14,88,84
8,9,211,207
129,133,87,84
34,37,183,179
8,9,142,138
25,28,61,57
77,81,8,7
4,5,46,42
5,5,122,118
71,75,52,49
40,42,92,89
6,7,94,90
51,54,47,44
10,11,138,134
30,32,150,147
66,69,124,119
157,161,34,31
8,9,122,118
73,77,54,51
6,6,77,74
13,14,117,115
44,46,84,80
80,84,46,42
5,5,125,122
32,35,64,60
6,7,92,90
5,6,87,83
20,22,46,42
4,5,78,74
53,56,28,26
4,5,188,184
15,17,177,175
4,5,84,80
4,5,49,46
24,27,28,26
4,5,124,120
74,78,51,48
53,57,33,31
51,54,37,34
4,5,64,60
38,42,27,25
8,9,70,67
27,30,90,86
110,114,6,6
4,5,86,82
72,76,15,13
20,23,70,66
92,96,49,46
11,12,133,129
46,50,95,92
28,30,93,91
102,106,83,79
9,10,179,175
64,68,121,118
7,7,50,46
39,42,16,16
6,6,164,160
20,22,80,76
136,141,21,19
15,16,54,51
18,21,81,77
84,88,14,13
69,72,30,27
100,104,72,69
8,9,167,164
97,99,51,49
91,95,62,58
33,35,122,118
5,5,108,104
47,51,62,59
133,137,34,33
138,142,29,28
7,8,163,159
12,14,134,130
55,59,89,85
66,69,79,76
101,105,64,60
99,102,69,67
11,13,102,99
35,38,77,74
5,6,97,93
26,28,47,43
42,46,31,28
15,17,145,141
36,39,117,113
83,86,72,68
63,65,93,89
72,76,143,139
33,35,185,182
5,5,214,210
92,97,93,89
29,32,161,158
56,59,134,131
139,142,50,47
6,8,67,64
27,31,84,79
82,85,32,30
30,33,130,126
64,66,97,93
38,42,127,123
65,68,102,99
107,110,59,56
13,14,155,152
59,64,79,75
91,95,50,47
73,77,104,101
47,49,132,129
5,5,86,82
8,9,164,160
41,44,128,124
4,5,48,45
36,40,144,140
99,103,11,9
35,39,139,133
4,5,175,171
122,125,55,52
65,67,113,109
8,9,158,154
8,9,94,91
42,45,66,62
82,86,25,22
4,5,199,195
22,23,66,63
5,6,64,61
26,28,25,23
61,65,30,26
12,14,92,88
9,9,47,44
64,68,34,31
34,38,65,60
97,100,5,4
83,87,54,52
17,19,116,112
63,68,21,19
4,5,86,82
59,62,33,30
121,125,35,32
16,19,158,154
49,52,95,91
10,11,136,133
8,9,112,108
51,54,119,115
5,5,168,164
25,28,145,142
16,18,66,63
43,46,101,98
117,120,26,24
5,5,88,86
63,68,19,15
4,5,83,80
9,10,116,112
57,61,65,61
69,72,54,52
29,33,67,63
55,57,43,41
126,129,28,27
5,5,151,148
6,6,79,75
104,108,169,165
93,96,181,177
64,68,63,59
44,47,84,82
9,10,155,151
52,56,126,122
120,124,58,55
54,58,36,33
4,4,211,208
114,117,97,95
67,70,61,57
105,109,110,106
8,10,210,207
209,212,7,6
17,18,200,196
145,149,69,66
8,8,180,176
123,127,61,57
146,150,38,36
54,58,126,122
5,6,180,176
63,67,119,115
167,173,66,61
26,29,212,208
74,78,163,159
184,188,53,50
27,30,218,214
166,169,80,78
68,73,10,9
87,90,61,58
126,130,34,30
124,127,38,35
44,47,117,114
150,154,10,9
42,47,111,105
25,28,133,130
5,5,155,152
31,34,132,128
104,108,58,55
52,56,143,139
36,38,164,161
175,179,22,20
28,31,89,85
5,5,131,128
46,50,54,49
162,166,70,66
40,42,195,192
97,100,137,134
5,5,231,227
75,80,91,86
69,74,25,23
8,9,92,88
90,94,7,6
91,96,28,25
9,10,116,112
165,171,28,25
119,123,78,74
94,98,103,100
8,9,96,92
22,24,82,79
8,9,217,213
8,9,121,117
41,45,80,76
55,59,66,63
23,26,99,96
5,5,120,117
69,72,32,29
64,68,141,137
62,65,146,143
54,58,75,71
40,42,86,83
61,64,63,60
55,58,85,81
95,99,44,40
122,126,17,15
61,64,79,76
8,9,134,131
57,61,95,91
99,102,54,51
42,46,102,98
102,106,42,39
7,8,140,136
73,77,71,68
61,65,50,45
6,7,110,106
33,37,80,76
87,90,27,24
92,97,12,9
67,70,60,57
118,122,78,75
67,71,128,124
65,68,133,130
75,79,15,13
76,80,83,79
102,106,57,54
150,153,11,9
68,72,91,87
139,144,44,40
34,38,152,148
73,77,113,109
159,163,27,24
47,51,87,83
35,37,101,97
17,19,110,106
25,28,103,99
7,8,172,168
37,39,105,102
5,5,139,135
31,34,36,33
4,4,175,171
6,7,181,178
90,94,104,100
13,14,86,83
29,31,32,30
33,36,28,26
31,35,59,56
4,5,110,106
35,39,61,57
11,12,88,84
104,109,52,49
36,39,124,120
12,13,150,147
93,96,15,14
135,140,1,6
5,7,137,134
29,32,54,51
98,104,103,97
36,38,205,199
124,128,117,114
5,5,129,125
25,29,105,102
31,34,109,103
81,85,60,57
42,45,100,97
7,8,137,134
51,54,92,88
5,5,141,137
23,25,47,44
43,46,116,112
4,5,116,112
92,96,151,147
178,181,66,63
198,202,45,43
58,61,184,179
4,5,65,61
9,10,60,57
92,98,31,28
65,68,64,61
8,9,122,119
37,39,56,53
92,96,138,134
6,7,52,48
52,54,112,108
84,88,78,74
99,103,63,60
4,5,105,101
57,61,116,112
84,88,99,96
108,111,76,73
70,73,169,165
25,26,217,214
5,5,237,233
124,128,114,111
9,10,192,188
18,19,112,106
172,176,20,18
114,118,78,75
37,40,57,54
133,137,16,13
52,55,98,94
54,56,34,32
74,78,133,129
170,174,37,33
168,171,41,38
88,91,120,117
57,59,39,37
129,133,74,72
9,10,221,217
61,64,33,31
60,64,131,127
86,89,69,66
6,7,167,163
64,67,108,105
6,7,55,53
104,107,169,166
9,11,114,111
106,109,51,48
126,129,31,29
106,110,61,58
69,72,99,95
8,9,54,50
4,5,102,98
4,5,203,199
52,56,152,148
78,82,126,122
191,195,13,12
4,5,104,100
39,43,66,62
30,33,128,124
48,51,110,107
70,74,12,11
5,5,184,180
30,33,147,144
53,56,124,121
86,89,98,95
79,82,22,20
5,5,98,95
113,118,127,122
69,74,35,31
79,81,30,28
45,50,160,154
108,114,96,91
118,121,91,88
91,94,98,95
9,10,99,96
76,79,5,5
53,56,72,69
40,44,77,72
113,116,7,6
39,42,81,78
48,51,82,79
21,22,111,108
92,96,75,72
26,28,164,160
80,83,5,5
50,53,62,59
82,86,33,31
46,51,123,117
78,81,95,92
53,56,72,69
110,114,13,11
16,17,81,78
33,36,323,318
31,33,90,87
67,70,12,11
9,10,72,68
45,48,145,142
120,123,70,67
19,20,66,63
31,34,129,126
68,71,92,89
144,147,16,14
111,114,5,3
33,36,31,28
31,33,35,32
78,83,148,142
212,215,40,37
96,99,22,21
42,46,88,84
41,43,92,89
32,37,199,194
26,30,123,118
26,27,81,78
49,52,55,52
88,91,46,44
43,46,80,76
13,15,114,111
16,19,56,53
5,5,98,96
99,102,82,79
5,5,151,147
121,125,31,28
61,63,47,44
50,54,163,157
59,62,157,153
10,11,81,78
119,123,21,19
105,108,37,35
121,125,115,111
163,167,73,70
152,156,84,81
10,11,133,130
32,35,108,105
11,13,109,105
34,37,78,75
106,110,61,58
6,7,165,162
21,23,110,106
57,61,38,35
6,6,93,89
4,4,194,190
11,13,163,159
64,69,44,40
36,40,88,82
82,85,105,102
182,187,22,21
6,6,205,201
72,76,34,31
41,44,82,78
72,77,14,11
4,4,161,157
5,5,112,108
6,7,140,136
99,102,45,43
25,27,9,8
6,9,148,144
30,33,125,122
140,144,13,11
68,71,34,31
107,113,1,6
13,14,103,100
51,53,63,60
32,38,108,102
81,87,59,54
38,41,63,59
4,0,127,123
46,50,77,74
32,34,133,129
29,31,33,30
3,3,110,106
95,99,14,13
34,37,98,92
128,131,6,4
45,48,220,216
80,84,184,180
4,1,91,87
51,55,37,34
24,27,124,120
56,60,91,87
72,76,75,72
34,38,23,21
34,37,115,111
59,62,82,78
99,103,41,39
12,14,65,62
50,53,26,24
5,5,174,170
5,5,178,174
76,80,73,69
64,67,86,83
46,50,1,6
32,34,101,97
81,85,50,47
82,86,1,6
5,5,84,80
72,76,13,12
83,87,102,98
103,107,82,79
6,9,62,58
10,11,101,97
6,9,125,121
29,31,103,100
82,85,24,22
94,97,29,26
114,117,9,9
40,44,114,110
56,60,98,94
110,114,44,43
4,4,154,150
82,86,72,69
122,126,32,29
4,5,146,142
12,14,137,133
85,89,62,58
133,137,14,12
6,9,34,32
64,67,83,80
12,14,136,133
4,4,109,105
70,74,39,35
50,52,119,116
47,50,27,24
64,68,115,112
34,36,148,145
128,132,51,47
57,60,130,126
117,121,69,65
35,40,1,6
9,11,114,110
44,48,77,73
89,93,32,31
46,48,116,113
33,36,77,74
128,133,1,6
5,5,131,128
104,108,20,18
97,100,78,76
51,54,124,120
21,23,109,105
99,103,29,27
46,49,83,79
59,63,144,140
76,79,128,124
121,125,82,78
171,175,32,29
17,19,188,185
28,33,68,63
26,27,52,49
5,5,73,71
132,137,1,6
162,165,86,83
5,6,63,59
9,11,171,167
25,29,153,149
58,61,71,69
222,225,23,20
49,52,185,182
82,85,175,172
35,37,88,85
42,44,144,140
38,41,149,146
69,72,156,153
102,105,123,120
110,113,153,150
90,93,111,108
6,6,164,160
93,96,74,70
4,5,102,99
91,94,13,11
82,84,98,95
166,169,13,12
29,32,72,68
140,143,18,16
9,10,146,142
132,136,20,18
47,51,105,101
102,106,50,47
136,139,8,7
69,72,5,5
122,126,21,19
60,64,152,148
191,195,21,20
11,12,204,200
33,36,76,72
27,31,85,82
65,68,78,75
16,17,128,125
68,71,5,5
47,50,41,38
27,30,42,39
181,185,1,4
142,145,42,39
179,182,5,3
68,71,5,5
63,66,71,68
27,29,107,103
5,5,198,194
107,111,92,89
64,67,16,15
100,103,72,69
41,44,67,65
191,194,32,30
74,77,68,65
71,74,195,192
99,103,165,161
36,40,109,105
5,5,183,179
90,94,94,91
65,69,39,36
5,5,232,228
34,37,55,51
29,32,30,27
20,21,38,35
8,9,57,55
8,10,71,68
40,43,38,36
9,10,54,50
32,34,37,34
95,98,33,31
107,111,37,35
22,24,24,21
68,72,27,24
28,31,173,167
47,50,60,57
8,9,118,115
50,53,74,71
79,82,16,14
18,21,184,181
63,67,72,68
113,116,85,81
40,42,43,40
8,9,67,65
79,82,5,5
93,95,86,83
192,195,10,8
6,7,60,58
45,48,25,23
21,23,110,107
67,69,69,66
21,23,113,109
21,22,40,38
6,7,156,154
41,43,42,40
6,7,97,93
76,80,24,22
22,24,94,90
33,36,64,61
56,59,85,82
113,116,17,15
121,124,10,9
102,105,26,23
48,51,13,11
48,51,40,37
6,7,112,109
46,49,71,68
19,22,81,78
46,48,37,34
15,16,71,68
67,69,47,44
6,7,109,106
4,4,177,173
90,93,88,86
138,141,15,14
5,5,103,99
41,45,63,61
10,11,130,127
46,49,11,10
132,135,30,29
45,49,32,29
100,104,113,109
8,9,160,156
22,24,90,86
46,48,66,63
5,8,102,98
40,43,121,118
38,41,104,101
15,18,73,70
34,37,54,52
2,3,206,202
77,80,129,125
99,102,19,18
53,56,84,81
38,41,29,27
17,19,113,109
49,52,94,91
7,8,50,46
37,40,182,178
56,59,163,159
120,124,98,95
54,58,165,161
12,13,210,206
151,156,50,47
38,40,168,165
23,26,55,52
58,61,72,69
87,90,28,25
68,71,17,15
41,43,121,118
33,35,110,106
66,69,16,14
5,8,254,250
19,21,61,58
10,11,81,77
34,36,66,63
26,30,35,30
114,117,1,3
25,28,83,80
36,39,48,45
16,17,40,37
18,22,128,123
102,106,46,44
55,59,120,116
5,6,173,169
35,38,39,37
10,11,67,64
36,39,85,83
85,88,36,33
6,9,113,110
86,89,14,12
2,3,165,161
150,154,14,12
5,5,108,105
135,138,22,19
5,5,162,158
42,46,121,117
58,61,69,66
9,12,94,91
4,0,66,64
6,0,58,54
18,20,40,38
6,0,44,41
4,0,66,62
34,38,28,26
4,0,103,100
54,57,46,43
49,51,32,31
4,1,57,53
3,3,129,126
87,91,40,37
54,57,24,21
76,78,47,44
42,46,100,96
5,5,141,137
9,10,51,48
53,57,1,6
5,5,55,51
40,44,16,15
4,4,116,112
67,71,49,47
96,101,36,32
9,12,127,123
107,111,28,26
23,25,138,135
4,4,145,141
47,51,98,94
90,94,55,52
10,10,143,140
39,42,66,63
13,15,93,90
95,97,66,62
74,77,17,14
120,124,1,4
51,56,104,100
12,14,102,99
25,27,72,69
32,35,40,37
80,83,117,114
133,136,64,61
5,5,85,81
5,8,268,264
218,222,54,51
108,111,52,49
34,36,164,161
71,75,102,98
164,168,9,7
18,21,99,95
89,93,27,25
4,5,110,106
117,121,12,10
119,122,55,53
62,64,112,109
5,5,222,218
144,148,79,76
5,5,153,150
5,8,114,111
96,98,12,10
7,7,177,174
5,8,129,125
19,21,116,112
43,47,90,86
115,119,18,16
31,35,1,6
13,15,81,76
16,20,35,31
5,5,50,47
5,8,117,113
102,106,115,111
75,80,121,116
5,8,232,228
72,76,164,160
123,127,113,110
34,35,92,90
16,19,37,33
9,10,106,103
6,9,155,151
7,8,185,181
82,85,108,104
183,187,6,6
9,12,123,120
5,7,50,48
30,33,71,68
6,9,73,70
5,8,211,207
5,8,77,73
27,28,135,129
18,19,146,142
57,58,109,105
126,130,37,35
79,83,7,7
10,11,101,97
41,45,67,64
21,23,201,197
186,190,34,31
55,59,1,6
35,39,121,116
67,72,88,85
86,90,24,21
53,56,74,71
48,51,47,45
16,18,58,55
5,8,81,77
32,35,53,50
38,41,62,59
13,14,36,34
131,134,13,11
40,43,103,99
20,22,7,7
6,7,21,20
143,146,25,23
75,77,37,35
13,14,78,75
12,14,35,33
29,32,79,76
55,60,53,50
91,94,13,12
21,23,79,76
166,169,10,8
84,87,89,86
109,112,64,61
152,156,95,92
71,74,48,45
68,71,52,50
35,38,163,159
79,82,120,117
175,178,24,22
5,6,87,83
29,30,86,83
4,5,99,95
62,65,39,36
7,9,170,168
22,24,143,140
3,2,150,146
11,13,80,76
72,75,73,69
7,8,83,79
5,8,207,203
20,23,138,134
4,4,295,291
99,104,66,62
15,17,154,150
50,54,117,113
96,100,71,67
143,147,24,22
3,3,172,168
37,38,68,66
57,61,55,52
115,118,16,15
17,19,115,112
116,120,5,4
111,114,12,10
87,90,36,34
27,30,77,74
101,104,108,104
141,145,67,64
4,3,154,150
140,143,14,12
5,8,152,148
92,95,34,32
146,149,20,18
11,14,106,103
66,69,51,48
88,91,29,27
57,59,80,77
35,38,30,27
60,63,5,4
9,10,81,77
4,0,105,102
41,44,61,58
5,6,227,223
216,220,13,11
41,44,122,118
100,103,64,62
95,99,67,63
106,110,56,52
154,158,8,6
10,11,117,113
40,43,116,113
30,35,104,99
15,16,164,162
5,5,186,182
71,76,114,110
7,7,58,55
96,99,84,81
120,123,46,44
107,110,93,90
21,23,27,25
119,123,11,10
5,5,120,117
31,34,91,88
120,125,115,110
194,199,98,94
4,2,297,293
75,78,20,18
4,4,58,54
23,27,35,32
4,4,63,59
106,110,1,6
4,5,108,104
4,4,80,76
46,50,34,30
9,10,105,101
58,60,49,46
136,140,44,41
7,7,75,71
10,10,218,215
88,91,137,134
2,3,153,149
86,90,139,134
117,121,6,6
4,0,136,132
70,74,92,88
73,76,28,26
130,135,31,27
58,61,98,95
46,50,109,106
160,165,30,27
60,63,105,101
145,149,19,17
200,204,23,20
137,140,16,13
107,112,51,47
117,121,44,40
130,134,31,27
147,151,14,12
87,91,154,150
225,229,16,13
127,131,18,16
13,14,124,121
40,43,94,91
69,72,21,19
171,176,40,37
39,42,176,172
95,98,140,137
164,167,71,68
120,123,50,47
63,65,84,81
35,38,80,77
48,51,67,63
69,73,45,42
6,6,105,101
79,83,53,49
78,84,44,40
48,51,79,75
58,60,56,52
48,51,121,116
45,47,126,122
76,80,93,89
82,85,53,51
49,51,38,35
5,5,83,80
21,23,76,73
39,42,143,140
92,96,107,103
73,76,128,125
198,202,1,4
67,70,20,19
222,225,26,23
56,59,135,132
46,49,194,190
188,192,51,47
21,22,49,46
62,65,6,6
5,6,77,73
49,52,100,97
35,36,115,111
5,6,143,139
133,137,12,11
13,14,143,140
82,85,73,70
21,22,64,61
70,73,67,65
71,74,14,12
9,10,124,121
46,50,14,11
63,65,75,72
5,5,134,130
65,69,1,6
42,46,26,24
4,5,60,57
16,18,47,44
85,89,47,44
103,107,31,29
40,43,96,93
17,20,93,88
35,36,77,74
83,88,46,41
4,5,131,127
25,28,108,105
69,73,63,60
48,51,187,181
98,104,134,128
181,184,57,54
61,67,28,25
22,25,72,68
70,74,23,20
38,43,109,104
74,79,154,149
94,97,138,134
112,116,119,115
16,18,170,166
41,45,1,6
18,19,29,27
73,78,1,6
65,70,26,22
93,96,53,51
49,51,97,93
75,78,5,3
78,81,52,49
110,114,45,42
26,28,93,90
53,56,65,62
5,5,115,112
98,100,27,25
5,5,121,117
62,66,60,57
85,89,57,55
46,49,12,10
111,115,90,86
144,147,58,54
170,174,31,29
4,4,201,197
58,62,20,18
70,74,150,146
81,85,141,137
56,59,167,163
170,173,5,3
18,20,157,153
50,51,54,50
162,165,90,87
55,59,34,32
35,38,74,70
53,57,115,112
4,0,230,226
64,68,162,158
29,32,107,103
224,228,12,10
28,31,68,65
16,17,99,96
53,56,60,57
88,91,8,6
37,40,61,58
50,53,48,45
85,88,13,12
11,11,209,205
172,177,42,39
125,128,92,88
150,154,66,62
5,6,172,169
7,8,105,101
96,100,13,11
28,32,194,190
95,98,128,124
56,59,72,68
16,17,24,22
22,25,147,143
56,59,60,58
154,157,81,78
54,56,46,43
122,125,19,18
34,36,109,106
80,83,80,77
49,51,65,62
77,80,36,34
55,57,88,85
122,126,19,18
131,136,1,6
74,77,84,81
5,5,73,70
46,50,130,126
23,26,154,151
176,179,5,4
40,42,165,162
115,118,6,5
88,91,27,24
21,24,94,91
4,5,80,77
12,14,53,50
107,110,52,49
17,19,140,136
65,68,112,108
133,137,43,40
12,14,64,60
16,18,185,181
179,183,20,18
198,201,3,2
43,47,33,31
49,53,65,61
26,28,91,88
28,30,77,72
44,47,128,122
8,10,51,48
31,33,129,125
103,107,55,51
11,12,150,146
9,10,86,82
53,56,41,40
6,6,150,146
85,89,67,64
61,64,92,88
95,99,57,54
16,18,70,66
5,7,119,115
88,93,48,42
119,125,16,14
9,10,133,129
46,49,48,44
75,79,18,17
8,9,88,84
4,5,132,128
71,75,62,58
65,69,53,50
27,29,93,89
8,10,76,72
17,19,80,77
3,3,119,117
8,10,89,85
74,78,21,20
16,18,135,131
65,69,56,50
16,17,111,109
64,67,133,129
5,5,195,191
5,5,112,109
93,96,78,74
44,48,115,111
2,3,89,85
16,17,65,60
20,23,233,229
195,199,57,55
4,2,130,126
101,105,27,25
35,37,116,110
8,9,146,142
83,86,14,13
2,3,161,157
59,64,1,6
21,23,44,41
91,95,62,59
8,8,80,77
71,74,12,10
28,30,57,54
32,34,94,91
102,106,46,44
4,5,178,174
36,39,83,79
100,104,126,122
133,136,42,40
8,9,169,166
104,108,32,30
104,107,63,60
11,12,123,120
28,30,215,211
115,118,34,32
6,7,66,63
56,59,48,45
39,41,18,17
52,54,47,44
61,65,123,117
4,5,141,138
12,14,131,127
104,108,37,35
64,67,71,68
102,105,31,27
68,71,66,63
109,112,31,29
42,46,122,116
7,8,162,159
10,12,85,82
6,7,177,173
5,5,169,165
112,115,61,58
84,87,88,84
56,59,140,136
121,124,31,29
32,36,116,111
58,62,92,89
5,5,153,149
120,124,112,108
87,90,147,144
205,208,29,27
106,109,12,10
63,66,73,69
118,122,17,13
8,10,140,137
64,67,139,136
107,111,94,91
88,91,41,39
26,29,119,114
123,127,16,13
53,56,87,83
66,68,33,32
248,252,17,15
74,78,127,123
170,174,31,27
87,91,114,111
32,34,61,59
88,91,145,142
142,146,76,74
62,65,26,23
5,5,60,57
44,48,157,153
36,39,199,195
34,37,93,90
79,82,10,8
5,5,265,261
161,165,105,101
18,21,161,158
10,11,261,258
52,55,49,46
24,26,73,69
76,78,42,39
92,95,4,4
84,88,133,129
179,183,38,35
16,17,204,200
101,105,32,30
59,62,76,73
5,5,191,187
47,51,145,141
71,75,121,117
104,107,68,65
19,22,152,148
72,75,23,21
5,5,92,89
88,92,109,104
24,27,99,95
7,8,120,117
8,10,146,142
131,135,21,20
71,74,81,76
67,70,86,82
43,45,113,110
5,5,179,175
32,35,149,145
77,81,98,94
42,45,199,195
142,146,98,94
5,5,239,235
86,91,34,30
95,98,29,27
40,45,160,154
103,109,96,91
113,116,91,88
25,28,90,87
36,38,78,75
13,15,99,95
50,53,123,120
13,14,169,166
29,33,215,211
19,22,158,155
163,166,11,10
106,110,45,41
79,83,160,157
119,122,33,31
101,104,33,31
88,92,146,142
193,197,41,37
72,75,163,159
49,53,63,60
166,170,11,9
2,3,190,186
59,63,130,127
134,137,159,156
17,19,43,40
19,22,39,37
16,18,212,209
74,77,153,150
30,32,47,44
88,91,41,38
52,56,128,124
74,77,5,5
2,3,137,133
11,13,152,148
75,79,86,82
94,98,67,64
7,8,123,119
54,58,73,70
15,17,75,71
53,56,83,79
75,78,118,114
32,35,134,130
39,42,127,123
72,75,66,63
93,96,108,105
10,11,85,82
20,23,205,201
30,33,195,192
67,70,158,154
151,154,91,89
40,43,45,42
86,89,71,68
9,10,94,91
47,49,93,90
92,95,47,44
159,162,45,43
96,100,106,103
113,118,148,142
102,105,27,25
115,119,108,104
66,69,12,10
26,28,74,71
71,74,88,85
170,175,26,23
72,75,129,126
24,25,172,168
94,98,99,95
79,82,85,81
113,117,50,48
82,85,40,37
215,218,102,99
173,177,48,46
48,50,79,76
21,25,163,160
26,28,53,51
52,56,166,162
124,127,96,93
120,123,99,95
141,145,77,74
115,117,54,52
125,128,90,86
65,68,85,81
35,36,45,43
101,106,49,44
135,139,18,16
114,119,1,6
176,182,1,6
66,71,59,54
26,28,104,100
82,87,51,47
23,26,112,108
61,66,131,126
103,106,93,89
190,194,44,42
157,161,77,73
79,81,9,8
114,117,31,29
9,11,156,153
76,79,21,18
73,76,26,24
86,89,33,31
48,50,100,97
50,54,33,31
48,51,37,35
68,72,118,115
32,35,156,153
66,69,122,119
131,135,55,51
58,62,145,141
120,124,83,80
88,91,35,33
79,82,74,71
125,128,19,17
51,53,44,41
33,36,77,74
211,214,19,17
8,9,142,139
44,47,104,101
37,39,152,149
119,122,117,114
10,11,227,223
76,79,70,67
34,37,113,110
28,30,96,93
114,117,10,9
104,108,8,7
18,21,100,96
42,45,76,72
60,65,43,39
6,7,125,121
66,70,62,58
27,32,64,59
56,59,38,35
26,27,43,40
5,5,64,62
118,123,1,6
167,170,60,57
26,29,170,167
125,129,25,23
9,11,170,166
25,29,152,148
58,61,72,70
200,203,31,28
2,3,207,203
9,9,168,165
12,13,200,196
116,120,93,90
95,98,77,73
43,45,121,117
21,23,103,100
57,60,65,61
23,26,195,189
35,37,186,182
122,126,97,94
69,72,151,147
140,144,28,25
36,40,43,39
55,58,25,23
74,77,125,122
9,10,71,67
43,46,93,90
133,136,20,17
86,89,44,41
174,177,19,18
106,109,88,85
9,11,112,109
54,57,89,86
211,217,1,6
68,73,135,131
202,208,1,6
44,49,89,85
99,102,56,54
74,77,60,57
107,110,27,25
72,75,130,127
125,128,77,75
153,157,47,44
5,5,129,125
13,15,95,91
35,38,87,83
4,4,136,132
24,25,94,90
4,4,192,189
174,177,20,19
22,25,299,294
201,205,121,117
35,40,181,175
69,72,114,111
51,54,134,130
7,8,180,176
62,65,153,149
77,80,138,134
111,114,45,42
35,37,122,118
54,58,101,98
10,12,114,110
96,100,26,24
166,170,70,67
87,90,28,25
126,129,16,14
3,5,120,116
43,47,78,75
4,0,109,105
96,101,7,6
93,97,69,65
10,13,153,149
4,4,70,66
87,91,63,60
23,26,67,63
25,28,129,123
55,59,117,114
20,22,155,152
244,247,13,11
2,3,107,103
4,4,144,140
61,65,20,18
152,157,35,33
181,186,24,23
13,16,195,191
5,5,151,147
146,149,33,31
102,105,23,21
65,68,98,95
29,32,133,129
56,59,121,118
85,88,76,72
82,85,81,78
4,5,61,58
86,89,52,49
7,7,87,84
45,48,101,98
53,56,61,58
19,21,76,72
61,65,53,50
85,88,111,108
38,41,93,90
114,120,101,96
96,99,125,122
152,155,8,7
3,4,122,118
4,5,35,32
24,26,217,214
51,54,188,184
42,46,243,238
95,99,192,188
36,37,254,250
6,7,175,171
75,79,103,100
103,106,56,54
46,51,78,74
2,3,131,127
21,24,198,194
77,81,141,137
